Jsc_ref,J0_ref,n,Rs,Rsh,T,bandgap,thickness,bulk_Nt,iface_Nt,Voc,Jsc,FF,PCE,Vmp,Jmp,Pmax
26.824447580226813,7.527326216332062e-09,1.8008841760850967,6.018083643770271,11621.125980897476,359.5114838983086,1.8730135314086651,252.0300123035123,347100606197197.06,4627478215.744895,0.4157467741513831,15.185519612812532,47.85742604316018,3.02139761504316,0.2605210420841683,11.597518537742591,3.02139761504316
29.69699420014473,3.264930284382228e-11,1.5649506114724419,5.809819037531728,2703.7734925534646,332.2631775513123,1.781961695003294,579.54682990724,89726203748866.81,15745414234570.436,0.8680662007784754,25.33992359233373,64.64660250455131,14.220139383384838,0.6200400801603206,22.934226090203733,14.22013938338484
31.58741741414061,2.2866556334589837e-11,1.1171035659001105,1.0595483167255304,6542.241476948715,321.86083007903795,1.7871607080709215,502.73884798515553,10042146434643.885,1943416257788520.5,0.6572009899132657,25.67138680427572,77.64003979862373,13.098853615345588,0.5418837675350702,24.172810480981685,13.098853615345588
30.575192882423913,6.480444905227168e-11,1.3641920177720541,3.281511806001777,653.4664531988179,294.77833725421914,1.8680637316878719,362.74242231925194,19948899235820.25,128174006769028.86,0.9282501791426876,21.342745180683092,73.58632760894766,14.57848688645812,0.7555110220440882,19.296193518150137,14.57848688645812
29.3179583915174,6.433094935908379e-09,1.7803014939093922,4.897821728420496,1789.4474409506097,378.6631544924322,1.7588801180018216,670.7167960023047,513891534299.2942,898950450377742.8,0.42376321353043056,25.972209810449495,43.95113067371523,4.837290929537373,0.2527054108216433,19.142015652967082,4.837290929537373
29.822443303947246,2.3214804731653554e-11,1.5882579999692208,6.9237443780333985,334.6612060098747,325.4317961841747,1.8126997555981605,277.21541520645394,56401219038492.734,1247954896748.529,0.9302072778194351,17.621123761977746,62.57530805668182,10.25690494688038,0.7034068136272544,14.581753756391198,10.25690494688038
27.81156434865495,5.692796855915582e-09,1.7812940354315159,1.283766427761883,31193.87414942632,367.9200024307745,1.5419542189320194,602.1379477965629,435027980553.17883,9856735741917738.0,0.5727907756705185,24.07272335934984,65.39424253245403,9.016972684998498,0.4272545090180361,21.104452954100612,9.016972684998498
29.99410841663922,8.920209342713352e-10,1.0904407269841327,8.990927309186928,361.4090357969682,304.0828058041147,1.4715109375833175,566.060764415331,1546056508157.7407,2368468373556693.5,0.641861771992944,24.830896392210214,51.70823908947815,8.241260779273995,0.39338677354709417,20.949511609056156,8.241260779273995
29.93761423596494,1.2837726867092951e-11,1.0054298341287005,0.7062475867411095,5150.511430024016,360.14818108594153,1.5192764103136942,609.6453057538438,220491392849.35883,404340250200980.2,0.5789795797208462,26.010623703935448,76.68658698619491,11.548708576045744,0.476753507014028,24.22364682407241,11.548708576045744
31.566772581033682,2.0716920397192163e-09,1.6981207839786372,8.412206142822754,380.4543894540369,300.17821107190554,1.4624618396528215,402.7185941157919,2958889658587664.5,25708865490530.766,0.9455893650175029,22.816427844563833,59.43713364178901,12.823544654039608,0.6617234468937876,19.379009031998077,12.82354465403961
